customer_type,customer_idx,param,created_at
user,5441,anytime,2022-08-19 16:40:06
user,5442,crying in hmart,2022-08-19 17:02:06
user,5442,crying in h-mart,2022-08-19 17:02:17
user,3918,seoul national university press,2022-08-20 02:09:30
user,4685,바른연애 길잡이,2022-08-20 06:19:46
user,4685,바른연애 길잡이,2022-08-20 06:23:01
user,4685,바른연애 길잡이,2022-08-20 06:24:37
user,4685,바른연애 길잡이,2022-08-20 06:25:16
user,5454,magazine,2022-08-20 12:02:44
user,5454,kpop,2022-08-20 12:03:14
user,5454,hello,2022-08-20 12:04:04
user,5454,hello (from here),2022-08-20 12:04:24
user,5454,every moment was you,2022-08-20 12:04:43
user,5454,sister luna,2022-08-20 12:04:57
user,5454,he(art),2022-08-20 12:05:20
user,5454,82년생 김지영,2022-08-20 12:08:52
user,5454,모든 순간이 너였다,2022-08-20 12:12:00
user,5454,almond,2022-08-20 12:12:18
user,5454,아몬드,2022-08-20 12:12:44
user,5454,죽고 싶지만 떡볶이는 먹고 싶어,2022-08-20 12:14:36
user,4038,9781635190168,2022-08-20 17:18:26
user,5458,온 오어 오프,2022-08-21 01:48:31
user,5471,전통 가면,2022-08-21 09:04:14
user,5471,가면,2022-08-21 09:04:18
user,5471,탈,2022-08-21 09:04:48
user,5473,갈매기의 꿈,2022-08-21 12:14:20
user,5473,Jonathan livingston,2022-08-21 12:20:21
user,5473,갈매기의 꿈,2022-08-21 12:20:47
user,5474,anytime korean,2022-08-21 13:17:32
user,2299,서울대 한국어 2B Workbook(CD1장포함)(011),2022-08-21 14:04:36
user,5479,sejong korean,2022-08-21 21:27:59
user,5479,세종한국어 1,2022-08-21 21:28:12
user,5485,ANYTIME KOREAN,2022-08-22 04:00:00
user,5493,서울대 한국어 1A Workbook(CD1장포함)(011),2022-08-22 12:59:09
user,5503,yonsei,2022-08-22 19:36:59
user,5520,저 별은 모두,2022-08-23 02:24:23
user,5520,보이지 않은 곳에서,2022-08-23 02:24:34
user,5520,애쓰고 있는 너에게,2022-08-23 02:24:49
user,5520,패션 일러스트레이션,2022-08-23 02:25:12
user,5520,패션 디자이너,2022-08-23 02:26:38
user,5520,말하기 전에,2022-08-23 02:27:11
user,5554,anytime Korean 1,2022-08-23 08:04:45
user,5554,anytime Korean,2022-08-23 08:04:54
user,5556,"Anytime Korean Beginning 1 (2020), by Sangbok Kim, Jaemin Roh & Ooyoung Pyun, Kong & Park Inc.",2022-08-23 08:31:48
user,5556,"Anytime Korean Beginning 1 (2020), by Sangbok Kim",2022-08-23 08:32:01
user,5556,"Anytime Korean Beginning 1 (2020), by Sangbok Kim",2022-08-23 08:32:13
user,5556,"Anytime Korean Beginning 1 (2020), by Sangbok Kim",2022-08-23 08:32:14
user,5563,anytime korean,2022-08-23 09:15:44
user,2460,anytime korean,2022-08-23 10:47:26
user,2460,anytimekorean,2022-08-23 11:17:36
user,5566,anytime korean beginning 1,2022-08-23 11:17:39
user,2460,anytime korean,2022-08-23 11:17:48
user,5574,너의 하늘을 보아,2022-08-23 11:30:08
user,5574,아몬드,2022-08-23 11:30:32
user,5574,아몬드,2022-08-23 11:32:03
user,5574,almond,2022-08-23 11:33:43
user,5574,best seller,2022-08-23 11:34:29
user,5574,아몬드,2022-08-23 11:34:34
user,5595,anytime korean beginning 2,2022-08-23 16:16:40
user,5601,PIP Lang access code,2022-08-24 00:36:55
user,4196,bts,2022-08-24 02:52:00
user,4196,bts,2022-08-24 02:52:05
user,5610,Anytime Korean,2022-08-24 02:53:17
user,4196,방틴,2022-08-24 02:53:58
user,4196,방탄,2022-08-24 02:54:03
user,4196,방탄소년딘,2022-08-24 02:54:20
user,4196,방탄소년단,2022-08-24 02:54:24
user,5612,"서울대 한국어”(Student book+Work book, published by Two Pond)",2022-08-24 02:56:15
user,5612,서울대 한국어,2022-08-24 02:56:31
user,5618,9781635190151,2022-08-24 04:57:17
user,5620,English Version 서울대 한국어 1A Student's Book,2022-08-24 06:06:16
user,5433,PIP LANG,2022-08-24 09:07:48
user,5640,pip,2022-08-24 13:15:39
user,5631,audio,2022-08-24 13:32:08
user,5529,pip,2022-08-24 15:54:39
user,5529,beginning 1,2022-08-24 15:54:46
user,5529,courses,2022-08-24 15:57:38
user,5529,beginning 1,2022-08-24 15:57:58
user,4685,romance 101,2022-08-24 21:33:53
user,4685,바른연애 길잡이,2022-08-24 21:58:29
user,5656,sel,2022-08-24 23:53:49
user,5656,vocabulary,2022-08-24 23:57:33
user,5656,flash cards,2022-08-24 23:58:01
user,1049,포르투갈,2022-08-25 01:24:41
user,1049,korean,2022-08-25 01:26:34
user,1049,linguistic,2022-08-25 01:41:10
user,1049,korean,2022-08-25 01:41:28
user,1049,미술,2022-08-25 01:52:29
user,1049,미술,2022-08-25 01:52:40
user,1049,음악,2022-08-25 01:54:37
user,1049,피아노,2022-08-25 01:55:39
user,1049,역사,2022-08-25 01:58:29
user,1049,역사,2022-08-25 01:58:51
user,1049,history,2022-08-25 01:59:01
user,1049,education,2022-08-25 02:02:01
user,1049,korean language,2022-08-25 02:03:29
user,1049,sejong,2022-08-25 02:06:03
user,1049,conversation,2022-08-25 02:06:11
user,1049,세종한국어 회화,2022-08-25 02:06:58
user,5663,몸이되는말,2022-08-25 03:08:30
user,5663,몸이 되는,2022-08-25 03:08:36
user,5663,조현용,2022-08-25 03:09:28
user,5663,조현용,2022-08-25 03:11:38
company,46,민주화,2022-08-25 03:13:30
user,5663,조현용,2022-08-25 04:10:05
user,4701,토픽,2022-08-25 04:31:35
user,5668,sejong,2022-08-25 04:32:08
user,4701,topik,2022-08-25 04:32:26
user,4701,범죄,2022-08-25 04:42:21
user,4701,토픽,2022-08-25 04:50:42
user,4701,한국어능력시험,2022-08-25 04:51:09
user,678,서울대 한국어,2022-08-25 08:16:03
company_emp,99,후쿠자와 유키치,2022-08-25 08:18:21
company_emp,99,후쿠자와 유키치,2022-08-25 08:18:22
company_emp,99,후쿠자와 유키치,2022-08-25 08:19:19
company_emp,99,후타바테이,2022-08-25 08:24:24
company_emp,99,후타바테이,2022-08-25 08:24:24
company_emp,99,후타바테이 뜬구름,2022-08-25 08:24:31
company_emp,99,후타바테이 뜬구름,2022-08-25 08:24:32
company_emp,99,	9788927204688(,2022-08-25 08:25:04
company_emp,99,	9788927204688,2022-08-25 08:25:07
company_emp,99,	9788927204688,2022-08-25 08:25:11
company_emp,99,9788927204688,2022-08-25 08:25:16
company_emp,99,9788927204688,2022-08-25 08:25:28
company_emp,99,후타바테,2022-08-25 08:25:58
company_emp,99,후타바테,2022-08-25 08:25:58
company_emp,99,후타바테이,2022-08-25 08:26:01
company_emp,99,후타바테이,2022-08-25 08:26:01
company_emp,99,후타바테이,2022-08-25 08:26:19
company_emp,99,후타바테이,2022-08-25 08:26:28
company_emp,99,후타바테이,2022-08-25 08:26:31
company_emp,99,뜬구름,2022-08-25 08:29:07
company_emp,99,뜬구름,2022-08-25 08:29:07
company_emp,99,뜬구름,2022-08-25 08:29:15
company_emp,99,뜬구름,2022-08-25 08:29:29
company_emp,99,뜬구름,2022-08-25 08:29:38
company_emp,99,뜬구름,2022-08-25 08:29:46
user,5693,명탐정 코난 세트,2022-08-25 15:11:31
user,5693,코난,2022-08-25 15:11:44
user,5693,밀리니엄 시리즈,2022-08-25 15:16:15
user,5693,밀리니,2022-08-25 15:16:20
user,5693,밀리니엄,2022-08-25 15:16:23
user,5693,히가시노,2022-08-25 15:32:28
user,5693,밀레니엄,2022-08-25 15:34:30
user,5693,벚꽃지는,2022-08-25 15:41:42
user,5693,그리워하네,2022-08-25 15:41:58
user,5693,13계단,2022-08-25 15:44:37
user,5693,밀리언셀러 클럽,2022-08-25 15:45:12
user,5693,야경,2022-08-25 15:46:32
user,5693,위험한 비너스,2022-08-25 15:51:11
user,5693,위험한,2022-08-25 15:51:25
user,5693,비너스,2022-08-25 15:56:58
user,5693,악의,2022-08-25 16:14:32
user,5693,미키히코,2022-08-25 16:23:58
user,5693,기사단장,2022-08-25 16:38:06
user,5693,무라카미 하루키,2022-08-25 16:38:23
user,5693,총균쇠,2022-08-25 16:49:56
user,5693,총 균,2022-08-25 16:50:33
user,5693,코스모스,2022-08-25 16:52:20
user,5693,칼 세이건,2022-08-25 16:53:13
user,5693,밀레니엄,2022-08-25 17:01:29
user,5693,고래,2022-08-25 17:04:12
user,5693,제노사이드,2022-08-25 17:05:01
user,5693,천명관,2022-08-25 17:06:23
user,5693,가면산장,2022-08-25 17:15:30
user,5693,비하인드,2022-08-25 17:17:34
user,5693,비하인드 도어,2022-08-25 17:18:10
user,5693,우타노 쇼고,2022-08-25 17:23:07
company,46,뜬구름,2022-08-25 23:40:07
user,5595,anytime korean beginning 2,2022-08-26 00:51:45
user,4287,짜라투스,2022-08-26 06:13:05
user,4287,짜라투스라는 이렇게 말했다,2022-08-26 06:13:25
user,4287,하얼빈,2022-08-26 06:15:08
user,5428,vitamin,2022-08-26 07:49:05
user,5428,비타민,2022-08-26 07:49:18
user,5718,새 연세한국어 듣기와 읽기 1-1(English Version),2022-08-26 08:35:58
user,5718,새 연세한국어 어휘와 문법 1-1(English Version),2022-08-26 08:36:12
company,46,김정은,2022-08-26 09:37:30
company,46,김정은,2022-08-26 09:37:30
user,5721,경희,2022-08-26 10:33:13
company,46,hallyu,2022-08-26 10:33:47
company,46,hallyu,2022-08-26 10:35:20
company,46,korean novel,2022-08-26 10:35:36
company,46,kim yong ha,2022-08-26 10:35:58
user,5473,갈매기의 꿈,2022-08-26 16:39:58
user,5663,조현용,2022-08-27 00:28:28
user,5731,anytime korean intermediate 2,2022-08-27 01:12:47
user,5302,해리 포터,2022-08-28 03:14:42
user,5302,반지의 제왕,2022-08-28 03:24:15
user,5742,Anytime Korean Beginning 1,2022-08-28 04:41:51
user,5742,Anytime Korean Beginning 1,2022-08-28 04:44:34
user,751,anytime korean intermediate 2 piplang,2022-08-28 13:32:43
user,5747,anytime korean beginning,2022-08-28 14:18:58
user,5751,한국 술 브랜딩,2022-08-29 02:23:00
user,5751,한국 술 브랜딩,2022-08-29 02:34:30
user,1895,anytime korean 4,2022-08-29 08:16:57
user,1895,anytime korean intermediate 2,2022-08-29 08:17:30
user,5759,anytime korean,2022-08-29 09:38:33
user,5747,anytime korean 1,2022-08-29 11:50:10
user,5747,anytime korean beginning 1,2022-08-29 11:50:21
user,5763,PIP LANG,2022-08-29 12:58:54
user,5763,PIP code,2022-08-29 12:59:00
user,5763,PIP,2022-08-29 12:59:03
user,5768,김 비서가 왜 그럴까,2022-08-29 18:36:17
user,5775,anytime korea,2022-08-30 04:14:14
user,5815,anytime korean,2022-09-01 01:39:51
user,5816,anytime korean,2022-09-01 01:57:55
user,5759,anytime korean,2022-09-01 02:16:35
user,5814,RESTART YOUR DREAM,2022-09-01 04:28:58
user,5814,#일잘하는사람의시간은다르게흘러간다 #,2022-09-01 04:29:17
user,5814,일잘하는사람의시간은다르게흘러간다,2022-09-01 04:29:24
user,5814,일잘하는사람의시간은다르게흘러간다,2022-09-01 04:29:27
user,5419,pip lang,2022-09-01 11:18:41
user,5563,pip.,2022-09-01 11:26:56
user,5422,pip lang,2022-09-02 12:49:23
company,46,9788934961574,2022-09-02 22:04:08
user,5847,ouran high school,2022-09-02 23:56:10
user,5854,9788952128744,2022-09-03 14:04:42
user,5856,Topik 1,2022-09-03 17:12:08
user,5856,Korean,2022-09-03 17:13:15
user,5856,Vitamin korean,2022-09-03 17:18:29
user,5856,Sejeong conversational,2022-09-03 17:18:37
user,5856,Sejong conversational,2022-09-03 17:18:42
user,5856,Sejong conversational,2022-09-03 17:18:43
user,5856,Sejong conversational,2022-09-03 17:18:44
user,5856,Sejong,2022-09-03 17:18:46
user,5856,Topik 1,2022-09-03 17:19:01
user,5428,draw,2022-09-04 00:15:25
user,3073,Anytime Korean Intermediate 1,2022-09-05 06:51:54
user,5871,coupon,2022-09-05 17:34:29
user,5879,서강한국어 4A(Students Book) + 문법단어참고서(New),2022-09-06 14:52:24
user,5879,서강한국어 4A(Work Book),2022-09-06 14:52:39
user,5473,jonathan livingston,2022-09-06 15:05:32
user,5473,갈매기의 꿈,2022-09-06 15:10:54
user,5886,이화 한국어,2022-09-06 21:41:34
user,5886,이화 한국어 1,2022-09-06 21:51:27
user,5875,침구,2022-09-06 22:03:09
user,5875,침구,2022-09-06 22:14:36
user,5875,침구/경락/경혈,2022-09-06 22:15:55
user,5875,경혈,2022-09-06 22:16:11
user,5884,i love korean,2022-09-07 00:13:33
user,5875,의한,2022-09-07 00:31:52
user,5875,의학,2022-09-07 00:32:26
user,5875,의학,2022-09-07 00:32:31
user,5875,한의학,2022-09-07 00:33:42
user,5888,anytime korean,2022-09-07 01:59:04
user,5838,beginning 1,2022-09-07 03:20:36
user,5845,pip lang,2022-09-07 08:54:46
user,5878,Korean,2022-09-07 14:58:31
user,5902,angtime korean beginning,2022-09-07 23:50:10
user,5919,anytime korean,2022-09-08 09:17:20
user,5920,당신은 당신으로 충분히 빛나는 존재입니다,2022-09-08 09:59:44
user,5920,그때그때 가볍게 산다,2022-09-08 10:00:15
user,5920,무엇이 당신을 일하게 만드는가,2022-09-08 10:01:04
user,5921,learn,2022-09-08 10:16:12
user,5921,Anytime,2022-09-08 10:17:32
user,5921,learning,2022-09-08 10:18:01
user,5921,korean learning,2022-09-08 10:18:52
user,5921,manhwa,2022-09-08 10:20:43
user,5921,true beauty,2022-09-08 10:26:00
user,5693,연쇄 살인마 개구리,2022-09-08 13:33:27
user,5693,세계의 끝과,2022-09-08 13:46:30
user,5693,개구리 남자,2022-09-08 13:55:00
user,5693,연쇄 살인마,2022-09-08 13:55:08
user,5889,anytime,2022-09-09 11:00:40
user,5889,anytime,2022-09-09 11:03:21
user,5875,한햑,2022-09-09 21:27:44
user,5875,191,2022-09-09 21:38:53
user,5875,acupuncture,2022-09-09 21:39:26
user,5875,무료배송 소득공제 한의학 한중영 용어사전,2022-09-09 21:51:10
user,5938,anytime korean beginer 1,2022-09-10 01:14:26
user,5938,anytime korean,2022-09-10 01:14:29
user,5947,우마,2022-09-10 16:27:19
user,1379,나혜석 작품집,2022-09-11 02:39:35
user,1379,나혜석,2022-09-11 02:40:25
user,1379,모던걸 소설,2022-09-11 02:44:14
user,1379,모던걸 소설집,2022-09-11 02:44:20
user,1379,모던걸 수필집,2022-09-11 02:44:26
user,1379,나혜석,2022-09-11 02:46:29
user,5951,김창엽,2022-09-11 06:09:00
user,2084,trio,2022-09-11 07:55:20
user,2084,9791195522057,2022-09-11 07:58:57
user,2084,9791195522040,2022-09-11 08:02:17
user,5954,우리 는 조구만,2022-09-11 20:20:46
user,5962,워십기타,2022-09-13 01:05:52
user,5810,anytime korean beginning 1,2022-09-13 01:57:50
user,1701,세종한국어 1,2022-09-13 02:03:00
user,1701,세종한국어 4,2022-09-13 03:14:06
user,1701,세종한국어 1,2022-09-13 10:58:01
user,1701,세종한국어 4,2022-09-13 10:58:24
user,5968,가시고기,2022-09-13 11:04:46
user,5969,귱스튜디오의 일러스트 로코메이커,2022-09-13 23:18:28
user,5969,일러스트 로코메이커,2022-09-13 23:19:29
user,5969,우리가 함께 걷는 시간,2022-09-13 23:37:04
user,2084,trio,2022-09-14 05:44:14
user,5971,불편한 편의점,2022-09-14 06:05:20
user,5742,pip,2022-09-14 13:24:42
company,46,한국,2022-09-14 17:14:45
user,5976,bts,2022-09-15 04:14:01
user,2096,명나라 역대 황제 평전,2022-09-15 05:35:23
user,5980,anytime korean,2022-09-15 11:38:28
user,5978,manhwa,2022-09-15 12:22:10
user,5978,만화,2022-09-15 12:22:27
user,5978,해리포터,2022-09-15 12:27:57
user,3589,저 별은 모두 당신을 위해 빛나고 있다,2022-09-16 00:08:45
user,3589,평범이 곧 무기다,2022-09-16 00:09:24
user,5978,집에 있는데요 집에 가고 싶어,2022-09-16 05:44:57
user,5978,82년 김지영,2022-09-16 05:45:30
user,5978,82년생 김지영,2022-09-16 05:46:14
user,5978,집에 있는데도 집에 가고 싶어,2022-09-16 05:47:19
user,5978,엄마를 부탁해,2022-09-16 05:48:24
user,5978,누나 루나,2022-09-16 05:48:45
user,5978,누나 루나,2022-09-16 05:49:05
user,5978,누나 루나,2022-09-16 05:49:09
user,5978,누나 루나,2022-09-16 05:49:11
user,5978,sister luna,2022-09-16 05:49:17
user,5978,루나 누나,2022-09-16 05:53:28
user,5986,"Anytime Korean Beginning 1 (2020), by Sangbok Kim, Jaemin Roh & Ooyoung Pyun, Kong & Park Inc.",2022-09-16 14:10:36
user,5986,"Anytime Korean Beginning 1 (2020), by Sangbok Kim, Jaemin Roh & Ooyoung Pyun, Kong & Park Inc.",2022-09-16 14:10:44
user,5986,"Anytime Korean Beginning 1 (2020), by Sangbok Kim, Jaemin Roh & Ooyoung Pyun, Kong & Park Inc.",2022-09-16 14:10:46
user,2096,황제,2022-09-18 04:44:23
user,2096,한국 고대사,2022-09-18 04:46:30
user,2096,선사 시대,2022-09-18 04:48:17
user,5997,당신이 옳다,2022-09-18 20:41:30
user,5997,공주 고양이,2022-09-18 20:41:59
user,5997,공주,2022-09-18 20:42:07
user,5997,"곱게 키웠더니,",2022-09-18 20:44:28
user,5997,"곱게 키웠더니,",2022-09-18 20:44:37
user,5997,한 조각,2022-09-18 20:45:55
user,5997,한 조각,2022-09-18 20:46:01
user,5997,one piece,2022-09-18 20:46:12
user,5997,one piece,2022-09-18 20:46:15
user,5997,one piece,2022-09-18 20:46:19
user,5997,one piece,2022-09-18 20:46:30
user,5997,만화,2022-09-18 20:46:44
company,46,9788974090364,2022-09-19 06:30:37
company,46,눈빛,2022-09-19 06:30:59
company,46,젠더,2022-09-19 10:57:01
company,63,반도체 투자전쟁,2022-09-19 23:46:58
company,63,반도체 투자전쟁 감영우,2022-09-19 23:49:01
company,63,반도체 투자전쟁 감영우,2022-09-19 23:49:06
company,63,반도체 투자전쟁 감영우,2022-09-19 23:49:21
company_emp,99,근대의 경계에서,2022-09-20 03:03:43
company_emp,99,근대의 경계에서,2022-09-20 03:03:44
user,5978,집에 있는데도 집에 가고 싶어,2022-09-20 17:10:17
user,5978,82년,2022-09-20 17:10:42
user,5978,82년생 김지영,2022-09-20 17:11:18
user,5978,편의좀,2022-09-20 17:11:45
